,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,max_P,utility,inertia,reliability
0,0.03248933717004814,0.08048050013979574,0.043937384075742505,0.023262839230986196,0.03450064788549824,0.09965551857033222,0.06251254814871944,0.08966073886569259,0.004735678832799495,0.0881147594326079,0.07987185583584772,0.041128928949619586,0.08912994483519439,0.09575202091917408,0.09895242950146198,0.0942334389752005,0.07833189244066857,0.0897715841196178,0.09872863401001795,0.040668420269370564,0.062457101582602856,0.08091931992594222,0.08659948224682412,0.038572414875628236,0.03789047835719556,0.06798990479715948,0.08003262055979381,0.04706233359534896,0.0533033840888001,0.0863407953284337,0.06346237095607804,0.020357082563471032,0.03058285250007675,0.08143637005658548,0.033017452568020626,0.0007947556436510684,0.09804109498196018,0.09331175969139388,0.07591135789685804,0.003705408555275469,0.015134544545394035,0.09856851923676453,0.03322218817174646,0.05039477817539237,0.0596977967774917,0.006534322034317853,0.08697236494590961,0.037670292579642675,0.01879822429184356,0.04522509635877307,0.035457666539886606,0.03904704330169411,0.09007943654891408,0.021198884741364023,0.03146738642881614,0.07894132663690717,0.08173982469915239,0.09374035826783286,0.04333310562753439,0.008192736021052882,0.04805733065917755,0.0685144442583206,0.06493960867373268,0.08232865177556535,0.09494097555020364,0.05668492692616183,0.02503620378094399,0.05879132168250404,0.07330652616579689,0.08850809811016205,0.013178693090967798,0.056799289639425654,0.05980961352283018,0.047886041213258915,0.08977841620293342,0.006179861667389797,0.095292701919792,0.07342611652602767,0.060228000361255335,0.019531986461304156,0.002435780507638774,0.0485776365169074,0.057530707114683104,0.02468149547097831,0.023933093977129852,0.07411512252737204,0.034746142330067176,0.09412295667990572,0.024964177112332932,0.005232055770007882,0.08915615060431012,0.08332402936812701,0.02856994771292064,0.06604083706212079,0.048564148534634796,0.02431990463330749,0.03911915010277505,0.07696574007915853,0.07611796991783142,0.012004345745812883,2.1916105158148915,1.0487619992910817,0.5858585858585859,0.12999999999999984
1,0.024500715666078168,0.0695477058030631,0.0011785076374136061,0.016373692079546132,0.0699709899135155,0.030267325673124835,0.09083974195806956,0.0167485803722337,0.06513430873610632,0.07816196750632953,0.07465515956137267,0.060322317701962294,0.056549162220465354,0.08909349707904328,0.08495852055110403,0.09093396624260447,0.026225819001195007,0.018035267029172776,0.07790371313586797,0.08400575382370429,0.014316975721414283,0.0047727613749426025,0.02832877779002482,0.09387234531036405,0.0878981891525627,0.08696284589537667,0.08917150237848302,0.09945800075822614,0.08023156209209349,0.05580769723945666,0.04791106624244314,0.04316438969758547,0.05497004506967712,0.09284762686317913,0.06135790909525296,0.03855574794199317,0.05900761805857085,0.0349862528713139,0.042972099374878316,0.0270335598346534,0.0017988421609171357,0.02769331776324301,0.024431716607216238,0.09743079438259178,0.009682089729530231,0.009713796604743431,0.030870038655091393,0.06499066667789226,0.01809079502848402,0.023837960008527472,0.022060443037558233,0.07244717882878281,0.08669116298771196,0.09007087306055933,0.05400830091484898,0.020101974585872665,0.0942876248394467,0.08596738564119727,0.0873130074962387,0.007812652486381133,0.01887874459113441,0.02011741845057362,0.01799007293234054,0.006428173666378612,0.025662412813443492,0.01431089663930486,0.09120796605724105,0.005500384024663785,0.017480569050755925,0.08534539999591287,0.005378485189245297,0.03661356186443359,0.007943091259209833,0.03105632160312091,0.09028012456137992,0.0055588552653625615,0.06276156814189893,0.04295803345387651,0.08108761405485779,0.008708559241142512,0.07824246110325893,0.0774798697968881,0.022166955222602147,0.06289813118451039,0.05871772952847879,0.061274925571404695,0.07198314362867025,0.0848655558108602,0.06278702380600902,0.046460443414697454,0.08918842763073,0.08599088705806295,0.0298924539855283,0.01951829112660949,0.05326352842493864,0.011853497250282086,0.045739994484324226,0.03207732806170861,0.020758565403190966,0.06657756093027906,2.1962429839618998,0.9126608557502693,0.5353535353535354,0.14010000000000003
2,0.04166057184894454,0.043679880135716345,0.07815402331760443,0.02702761751857601,0.0017950324440106802,0.01742263464009456,0.09614055033013366,0.08742421452095998,0.014966743597002608,0.07493553875139762,0.06283362591209121,0.054534019337116116,0.004729670710079726,0.08482800360671588,0.014896865009883986,0.012452143669102057,0.09900269616940277,0.06625736397024766,0.016473820695578546,0.08721218738949946,0.08484525039375915,0.06073801431021045,0.09210579402800456,0.028869281413258476,0.0798093365301146,0.09084467375635978,0.03970935290634875,0.04458533135189363,0.060467662720836195,0.00878781552488982,0.07233492954323859,0.07341799165258485,0.029350702965515698,0.010100859385049366,0.009487018571312534,0.09602319368054758,0.005132040766392932,0.023569808539580184,0.016497743138747335,0.0587989318936816,0.042105503143965994,0.014650055598359846,0.0903202365604025,0.0018774627032377867,0.000750091659230645,0.0021128365395361006,0.049128296062373324,0.05457346286989898,0.06380402422566049,0.03771343683777108,0.08758652094858196,0.08786252754143888,0.08924165924262495,0.07135201592447894,0.08186230907109764,0.057519521716741864,0.042287554819806256,0.018920600196063588,0.027031089742255487,0.06948982776790001,0.09309773257915874,0.09624287102487378,0.06901418310968764,0.06444169877208115,0.07927663053282284,0.0034974280353987975,0.08357130915396885,0.04304381762299683,0.01780145820242749,0.05352678047669712,0.01835623040060358,0.06933940216173988,0.08508894299999706,0.0752558590010945,0.07805737130699864,0.08684819729494324,0.005029200131700518,0.044473044600004036,0.08886718102515952,0.0738183666319751,0.0433453454679017,0.06242794079246462,0.05330447843823288,0.06965353737807899,0.053772311688305485,0.04444622977700452,0.07700274481923239,0.012495576395502184,0.01133997996033247,0.08368302829033876,0.04897364841579425,0.07195475029800366,0.04567008942793153,0.08212804539947684,0.06916934243422272,0.06828423355954906,0.06733082973863279,0.013110904667761393,0.005995278334416987,0.03939121359760374,2.1964381225145306,0.9073481625161577,0.5555555555555556,0.16999999999999993
3,0.0349889343707954,0.06071025976229281,0.05750100619544847,0.06233772606769196,0.054441013477504616,0.0999126824064054,0.007884685140471179,0.025174815965807354,0.027000376004133003,0.044849523965562056,0.08393579833145146,0.017119346240478294,0.037004316743549,0.04881985642149057,0.09931224975671127,0.027379907695898688,0.09934544104634567,0.08153376836797621,0.08170485822765744,0.09580049367346119,0.05729466671584659,0.028526218864419296,0.010304012799097907,0.09893064809518719,0.016260019792784953,0.09593843156202175,0.048447128950574306,0.058418641085870616,0.08616645301920145,0.0635906773554079,0.03904544101155652,0.09331342053922292,0.09496881400460921,0.04623409030406975,0.09241733694388674,0.036133325186894494,0.04982818265104906,0.07618613741914908,0.04420388005609545,0.034298528370234595,0.02578823201481636,0.05669537794467953,0.08957383030398128,0.09740714392594278,0.02779502862170402,0.03241191682473465,0.07466702694856367,0.09736688699617603,0.06454577490080948,0.07619749572262122,0.045976385504944324,0.04908397108260454,0.03356668993882761,0.04781717505804232,0.002771971945349583,0.056908908569769406,0.014293595925483606,0.05536634374725923,0.07779397997549974,0.08356463808730322,0.036286749570096255,0.06725613410137019,0.09345038165546551,0.074781866294254,0.04812000672703524,0.08871143956804324,0.04060506755943469,0.054703689027818164,0.07043581266800929,0.033381812705212476,0.024542537931207753,0.05156004496715194,0.08317893466867916,0.085604334262628,0.09780469965888432,0.004610256750405439,0.039591369346006475,0.01782493657168669,0.04955941935959027,0.047870901636552665,0.011767000980022303,0.038486469656141845,0.07495702348142722,0.048408456074644605,0.08389259217487784,0.08494072482736763,0.05469918952234736,0.07818856241747887,0.08183744889258608,0.07116599007659702,0.04234989013172927,0.05644221162008345,0.07134029399953723,0.07877315442629103,0.04711038960546809,0.0935232600315335,0.033304026849139204,0.05647451246334352,0.024444911107835088,0.09855696213462727,2.1987875885947883,1.014079781806626,0.6262626262626263,0.15959999999999994
4,0.03296391288631374,0.03732520651172592,0.02531878294199799,0.03828498617643078,0.09673658304129576,0.0009124580974648523,0.011700387273762956,0.005081561165798713,0.036425409978055955,0.02599400104196761,0.008670987497615378,0.008967017730247877,0.024877478514286233,0.0842045103408583,0.06751199681649497,0.02400543002328536,0.05461136064182116,0.0560602909495618,0.07691762270709919,0.0979942922285251,0.09022869514851499,0.09485151855815234,0.015094343776238757,0.003881618653107974,0.055438214989706074,0.08614386375966016,0.07479750892150701,0.054820687106337695,0.029942721032258413,0.07343845221858053,0.09646561523911634,0.050295875614667314,0.01948205627418759,0.0980192926091025,0.05731211490914877,0.04592699440769174,0.026301941922430218,0.009400576188680365,0.02004470879307039,0.013744194657252129,0.04236126705806155,0.019379803646430254,0.02349015960983089,0.0041119560214035455,0.00235978581832339,0.08538573433168695,0.07133739111287461,0.08225770923231072,0.08216252979458977,0.00824951323656714,0.07597097308185344,0.018041460650124047,0.03027764529367312,0.028363845556568335,0.04202317607524455,0.0145089870544036,0.06336467048169812,0.06460355213755829,0.06232262868137406,0.06852886602806649,0.04102001664493518,0.056705247610275906,0.059977944379946385,0.0962114060303928,0.09716324711679394,0.027906466872135174,0.050365405042876725,0.027104419633517632,0.04034653760305214,0.05601656711838911,0.023943642645288227,0.043502803850616105,0.010679181938612559,0.052554578099536294,0.05387103093752615,0.027156752160594808,0.014977918958759273,0.054571525634904895,0.09866975966540753,0.05343616575037174,0.06013915745731725,0.04211292756463647,0.06407304632258468,0.07385412029525738,0.09415471077679076,0.08541245689588345,0.08775864868320145,0.06939286242769113,0.04462091931782467,0.006043722351217064,0.090350187517286,0.025998528217702342,0.02071221978703154,0.08886443717332901,0.04324608890997822,0.025283025420488492,0.08365920052812366,0.07020178053832969,0.0014318645426685244,0.017992734859116608,2.2110298205650865,0.8146247259146133,0.48484848484848486,0.2195000000000001
5,0.08770756907952035,0.061335719293826634,0.0986231028970141,0.06100485422048582,0.05416982201945131,0.06903255170395721,0.08295066015796768,0.07025279020045641,0.012085649847656255,0.056965144742454545,0.06351400788351803,0.043683934392622095,0.07946295585326009,0.09731226002571892,0.07937412537863024,0.015667873307898473,0.06374942829017154,0.05280008506121919,0.08503514897589799,0.0009579013193523501,0.07495817642036262,0.09140287601563334,0.09109593697215068,0.028457537274730806,0.08008549924959353,0.002147885561055296,0.07202802128369377,0.09142627547399579,0.0451116342738385,0.08489373668548064,0.08207985547604141,0.03746414785036306,0.08173041761179196,0.09452112848940912,0.020633098925632278,0.04279696803818951,0.026151605864046933,0.03160057462368963,0.08007125000395926,0.023337765964889557,0.07037349055434905,0.08383659902064733,0.09426295295795975,0.015240284460378731,0.07480332241313455,0.08140133012311868,0.020538115268061763,0.05832503773210342,0.04606981930235622,0.003917319421137189,0.07318683063068378,0.06000131338441772,0.03899750406209732,0.04614831987912727,0.07812043873785639,0.0424175842056593,0.025686631743579783,0.010738020231494616,0.0773537199376223,0.09414639125969856,0.09358621549610903,0.06910373789096029,0.06359648512135661,0.020566481500547382,0.032019845687566585,0.05898655608068827,0.0476622145725622,0.0014982190187546652,0.004927021431200695,0.015747631403183856,0.030246190445649652,0.0270710382283898,0.056450935888719835,0.022027519656009666,0.044773016994859555,0.02936718372761085,0.05155088350473846,0.05915436285120415,0.06821235280202531,0.0443730572152141,0.02312112622292295,0.021345103869146197,0.06488476647955414,0.0015810259670041849,0.07148396179375215,0.057724867374713155,0.01870582267992621,0.022190562440923788,0.06326744259802895,0.006032718821457549,0.014440517043516244,0.09100988702724362,0.0647638777920034,0.01885898681718153,0.02176005968283745,0.015237282104703388,0.025242329128838482,0.07448494450949118,0.05216175940970165,0.03973835099738739,2.1965994597861735,1.0073731125010335,0.5555555555555556,0.10650000000000005
6,0.018807523831593745,0.06518282170189489,0.0037121356023765845,0.05150611314384575,0.0959639513700895,0.041294955705315245,0.026315943946935157,0.01513331048632996,0.021866523046737953,0.02821665663517825,0.027594230426935953,0.07843238184956741,0.054879185368614865,0.04753358178271169,0.0024867970426942013,0.016481536772195323,0.0073707611461873886,0.04827264591693481,0.05818205945922015,0.022932391346158314,0.0027927553773205217,0.056608023926113485,0.09256525543432084,0.01408417919493773,0.04862628733264051,0.08070417811620059,0.0894546470400199,0.09022042082104251,0.09339545520019485,0.0040393896108905855,0.08851051347172186,0.08620034300975525,0.051506162074463235,0.04728971974570973,0.03405706999070456,0.0680993646696644,0.060445294688748874,0.09378658684890827,0.01820087620105005,0.05596272024207533,0.07913888264300337,0.019306939224799174,0.05742624272542796,0.0984691437319864,0.0007659321863785041,0.08274948289804998,0.059257916179599586,0.03445203930721087,0.037720904160556665,0.018511526145723444,0.056805415295122674,0.06445223258561224,0.09827901482566423,0.07695329415038227,0.020669635443428615,0.08739323734727275,0.02378699833747485,0.004957417226727058,0.08692556959892805,0.05440100054242419,0.09356966848531312,0.06602657675823191,0.006344951715587698,0.09112947703308313,0.020886361611036398,0.08355220053391209,0.054274456660498606,0.07767012191600688,0.045755717560904866,0.05972404795326904,0.0009240224615654144,0.03636662348400236,0.08380832388032608,0.08789959381246978,0.0736189699840622,0.09320811204765996,0.061224075146696734,0.04277355126961908,0.007490561083529634,0.07321782352623354,0.010460399555426837,0.05896441709375944,0.08294089391274069,0.07519190186721718,0.0916239612155888,0.025036348365504696,0.006473041981106522,0.0873735440593681,0.057082341846935634,0.055903443108245604,0.08680717199401267,0.07901315997157383,0.02450761143129271,0.06517707009086081,0.07250072416504,0.0764258803593558,0.04482068404926218,0.052463629073796536,0.09895423197452997,0.08069829982247524,2.1945640708813987,0.8799502803574083,0.6565656565656566,0.2599999999999997
7,0.09096904341479353,0.08531938830477137,0.0881636659247184,0.023941049639182133,0.08668084771401911,0.08044349874101073,0.06812529025427123,0.05231411579787285,0.0647091847351856,0.08049572137610589,0.06601657243442832,0.03648679573161821,0.06539939485369044,0.097142196450188,0.07273616696854582,0.09402387200695186,0.08144275541670744,0.08772097324554232,0.07378100839406183,0.06737930303691123,0.024896648082747375,0.011290344353023667,0.041046916581674246,0.055204836597312304,0.03339992355884126,0.09858609506351679,0.06014896103563161,0.06732692780406195,0.014734489338030829,0.027217394939219288,0.0836635486624715,0.0705251527255429,0.07340638145152556,0.09272077561652607,0.05276692740818409,0.0890528942279804,0.05801242620576558,0.04434710299333448,0.0917440521461414,0.06619007072266352,0.0047754945022712575,0.08222162827368829,0.09813348575939872,0.05715314302758491,0.07901092218057873,0.04800300558066848,0.0695504115437255,0.08362351154100418,0.01164596313608819,0.05797285496472139,0.08256429289185671,0.05890693492859282,0.08508093350587045,0.0840971278763291,0.0658512516720259,0.004117226550864684,0.03961107347714831,0.013142639397844207,0.06321189939179256,0.05936780211628616,0.02328843290788134,0.013073824234624588,0.07968040795572198,0.004480821214537127,0.09756004239498896,0.0715944719674394,0.07453832845229823,0.0919289127235579,0.047036854256310934,0.07468087798354359,0.03081567950695773,0.03293091040357915,0.07592246576688869,0.08490109753175736,0.03805001971330915,0.07826714035183807,0.04039586021844981,0.04507010020004096,0.06441354663368049,0.07984257093687533,0.09837144548409607,0.06277614956263573,0.06792361020444933,0.06473021593025302,0.07499429589813955,0.05594867473564809,0.06666028211145116,0.005323101407149039,0.060932154951862806,0.04174653380984364,0.05185758157442937,0.07159472208537358,0.036065303351518176,0.09667829602961882,0.046764444495560435,0.010254694792870354,0.06460733989731375,0.04332800037939125,0.07791670163657614,0.08243009565977724,2.193420986561504,1.1255730580062149,0.5656565656565656,0.10000000000000007
8,0.00021486804932162597,0.00895923851307775,0.07704519494179293,0.004307745377993558,0.06785312479689176,0.04921042795905705,0.06729212594783233,0.001246064792706181,0.019578045494523716,0.06863326282998095,0.011169874690154303,0.001157527400029057,0.0031962815541603743,0.0057679136047758366,0.05170541170677383,0.09580431376403313,0.003224880581293922,0.024609854285245314,0.02064687969073416,0.0636306081435218,0.059323792890989525,0.08044277491795984,0.09274798052824948,0.08183809870171961,0.06371517363164231,0.04936075483162422,0.06640004868180888,0.06342352279784612,0.04962412919384475,0.040561360189504514,0.041115602490047434,0.09018508159246613,0.019868411111014173,0.007749524137789666,0.057447086334709276,0.04721866573981758,0.054318764649879225,0.06832704635264547,0.047589545628736005,0.05124759118532597,0.05094977968240798,0.01848739756892459,0.05879393698517721,0.0690131248991332,0.034457450915398924,0.04643377099189582,0.00915141041984046,0.09059676445632281,0.0039377508894705045,0.03222724645687924,0.03268920550299661,0.07772719584369667,0.08333534048946226,0.023230016156357648,0.014520281259448854,0.019067495185152952,0.09144748428252975,0.03454099960609203,0.045368915138077094,0.060731558904474035,0.09370973527401952,0.07208579207998418,0.08501827557766711,0.0743773461168303,0.013309026512103563,0.05262971746281106,0.033144372202400234,0.05210876549366438,0.015873871472294333,0.010948947877586396,0.055706521925108915,0.02285380554820489,0.05819184502247452,0.05754203937389561,0.012602922099390713,0.02064738551236137,0.002861084792604929,0.043035741363334115,0.07423136325758067,0.04461493899883954,0.02298601610991391,0.020849163369197954,0.02105999718506567,0.05709063181804911,0.007772445427137742,0.04536876778763555,0.07449324339169594,0.07141504881544392,0.018811030433144152,0.07733025819920238,0.0021742197421523723,0.07093276715570261,0.0682758527882122,0.05770578255385289,0.0693057806388219,0.02652304918733206,0.010917447376105961,0.006179885220865666,0.0074391511962587364,0.023658972253558033,2.187764039440122,0.7618108324407163,0.494949494949495,0.25000000000000017
9,0.03296391288631374,0.03732520651172592,0.033401260316351856,0.06804754065107858,0.09673658304129576,0.031027042878823873,0.06642272717852364,0.06845204596135537,0.036425409978055955,0.02599400104196761,0.008504852850130563,0.008967017730247877,0.051518479464513926,0.0842045103408583,0.06751199681649497,0.02400543002328536,0.05461136064182116,0.0560602909495618,0.08879871152274908,0.0979942922285251,0.09022869514851499,0.09485151855815234,0.05001340598894913,0.0318310434230775,0.08233703900835679,0.08539239985088752,0.07479750892150701,0.054820687106337695,0.029942721032258413,0.07343845221858053,0.09646561523911634,0.050295875614667314,0.01795517236788227,0.0980192926091025,0.05671505981960945,0.08817009222675151,0.026301941922430218,0.04853391129310798,0.02004470879307039,0.011595058250842331,0.09728846232741095,0.019379803646430254,0.022021963872924932,0.004270499122121582,0.003147139935960948,0.08538573433168695,0.07133739111287461,0.08216737814801278,0.08223203389702807,0.012190612474968235,0.07540130860214828,0.09751411045792997,0.08464411044179788,0.02867756741768331,0.04202317607524455,0.0145089870544036,0.06336467048169812,0.06440821008277023,0.06232262868137406,0.06926711972935524,0.04102001664493518,0.056705247610275906,0.059977944379946385,0.0962114060303928,0.09716324711679394,0.03215516996992926,0.07808693128309752,0.027104419633517632,0.03888815323611273,0.054359816788360917,0.03874288165125081,0.043502803850616105,0.09470281305895815,0.05094934517281433,0.05387103093752615,0.07704158746557725,0.0842380598912443,0.054571525634904895,0.09866975966540753,0.05343616575037174,0.0602328782264167,0.04211292756463647,0.06407304632258468,0.07385412029525738,0.09415471077679076,0.08541245689588345,0.08775864868320145,0.06939286242769113,0.06443254857090791,0.07846492927503079,0.090350187517286,0.025998528217702342,0.02071221978703154,0.08886443717332901,0.04324608890997822,0.02507914407632545,0.08365920052812366,0.07020178053832969,0.07991172477495026,0.01837778907006847,2.215694589797169,0.9969171553390938,0.5050505050505051,0.1681999999999999
